#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
AK|RND|63.4056|-148.8602|993.6|Reindeer, AK, USA|2008-06-15T00:00:00.0000|
AK|S31K|57.9616|-136.232|34.0|Pelican, AK, USA|2019-10-16T00:00:00.0000|
AK|S32K|57.4688|-134.5763|26.0|Killisnoo, AK, USA|2019-08-27T00:00:00.0000|
AK|SAMH|60.1294|-140.7828|1140.0|Samovar Hills, AK, USA|2006-07-19T00:00:00.0000|
AK|SAW|61.807|-148.3316|781.0|Sawmill, AK, USA|1999-11-07T00:00:00.0000|
AK|SCM|61.832|-147.329|1050.0|Sheep Mountain, AK, USA|2008-07-17T00:00:00.0000|
AK|SCRK|63.9761|-143.9905|1375.0|Sand Creek, AK, USA|2007-07-01T00:00:00.0000|
AK|SII|56.5593|-154.1842|492.0|Sitkinak Island Coast Guard, AK, USA|2007-08-29T00:00:00.0000|
AK|SKN|61.98|-151.5317|581.0|Skwentna, AK, USA|2006-05-15T00:00:00.0000|
AK|SLK|60.5117|-150.2231|655.0|Skilak Lake, AK, USA|2013-07-01T00:00:00.0000|
AK|SPIA|57.1766|-170.2478|71.0|St Paul Island, AK, USA|2000-09-19T00:00:00.0000|
AK|SSN|61.4636|-150.7467|1306.0|Susitna, AK, USA|2008-08-15T00:00:00.0000|
AK|SUCK|60.072|-143.779|467.0|Suckling Hills, AK, USA|2005-07-29T00:00:00.0000|
AK|SWD|60.1043|-149.4526|77.0|Seward, AK, USA|2001-06-04T00:00:00.0000|
AK|TABL|60.4399|-141.1443|2050.0|Table Mountain, AK, USA|2006-07-12T00:00:00.0000|
AK|TGL|60.7541|-142.8292|1266.4|Tana Glacier, AK, USA|2010-06-19T00:00:00.0000|
AK|TNA|65.5598|-167.9267|74.0|Tin City, AK, USA|1998-10-24T00:00:00.0000|
AK|TOLK|68.6408|-149.5724|760.0|Toolik Lake Research Station, AK, USA|2020-02-15T00:00:00.0000|
AK|TRF|63.4501|-150.2892|1709.9|Thorofare Mountain, AK, USA|2016-09-01T00:00:00.0000|
AK|U33K|56.1146|-133.121|11.0|Whale Pass, AK, USA|2019-10-17T00:00:00.0000|
AK|UNV|53.8452|-166.5045|65.0|Unalaska Valley, AK, USA|1999-02-19T00:00:00.0000|
AK|V35K|55.3279|-131.615|64.0|Ketchikan, AK, USA|2019-10-17T00:00:00.0000|
AK|VMT|61.083|-146.368|97.0|Valdez Marine Terminal, AK, USA|2020-06-01T00:00:00.0000|
AK|VRDI|61.2275|-143.4545|1909.4|Verde Repeater, AK, USA|2006-07-17T00:00:00.0000|
AK|WAT6|62.5808|-147.74|1681.0|Susitna Watana 6, AK, USA|2013-08-01T00:00:00.0000|
AK|WAT7|62.8331|-148.8476|1232.0|Susitna Watana 7, AK, USA|2013-08-01T00:00:00.0000|
AK|WAX|60.448|-142.8529|1003.0|Waxell Ridge, AK, USA|2011-07-23T00:00:00.0000|
AK|WRH|64.4716|-148.0918|329.0|Wood River Hill, AK, USA|2009-06-30T00:00:00.0000|
AK|YAH|60.3583|-141.751|2125.0|Yahtse, AK, USA|2011-08-18T00:00:00.0000|
AT|AKUT|54.13517|-165.771851|19.2|Akutan, Alaska|2004-11-17T00:00:00.0000|
AT|CHGN|56.301399|-158.414154|17.0|Chignik, Alaska|2011-08-10T00:00:00.0000|
AT|CRAG|55.468941|-133.122971|57.9|Craig, Alaska|2004-12-10T00:00:00.0000|
AT|DORN|61.067727|-148.165709|22.43|Pt. Doran, Barry Arm, Alaska|2023-07-10T00:00:00.0000|
AT|ESTR|60.945218|-148.052883|3.86|Esther Passage, Barry Arm, Alaska|2023-07-10T00:00:00.0000|
AT|MENT|62.938049|-143.719421|702.0|Mentasta, Alaska|2010-12-02T00:00:00.0000|
AT|MID|59.427799|-146.338806|37.0|Middleton Island, Alaska|2007-10-18T00:00:00.0000|
AT|NSHR|61.037669|-148.115133|0.0|North Shore, Barry Arm, Alaska|2023-07-10T00:00:00.0000|
AT|OHAK|57.2225|-153.287506|77.5|Old Harbor, Alaska|2006-06-23T00:00:00.0000|
AT|PMR|61.592201|-149.130798|100.0|Palmer, Alaska|1999-08-11T00:00:00.0000|
AT|SDPT|55.3493|-160.476593|74.0|Sand Point, Alaska|2002-08-28T00:00:00.0000|
AT|SIT|57.0569|-135.324402|19.0|Sitka, Alaska|1999-08-11T00:00:00.0000|
AT|SKAG|59.460098|-135.328964|134.0|Skagway, Alaska|2004-10-13T00:00:00.0000|
AT|SMY|52.730801|174.103104|58.0|Shemya, Alaska|2000-02-15T00:00:00.0000|
AT|SVW2|61.1082|-155.621704|498.8|Sparrevohn, Alaska|2008-07-02T02:09:00.0000|
AT|TTA|62.930099|-156.011597|990.0|Tatalina, Alaska|2010-05-13T00:00:00.0000|
AT|YKU2|59.5121|-139.671036|10.1|Yakutat, Alaska|2009-08-26T00:00:00.0000|
AU|ARMA|-30.4198|151.628006|1112.0|Armidale, New South Wales|2004-03-19T00:00:00.0000|
AU|ARPS|-36.769901|141.838303|250.0|Mt Arapiles, VIC|2000-10-28T00:00:00.0000|
AU|AS31|-23.666|133.904007|607.0|Alice Springs Array Element 31 BroadBand|2005-06-21T00:00:00.0000|
AU|BBOO|-32.8102|136.058807|321.0|Buckleboo, South Australia|2004-08-09T00:00:00.0000|
AU|BCON|-30.33585|117.7649|386.0|Beacon, Western Australia|2020-05-28T00:00:00.0000|
AU|BLDU|-30.6147|116.709099|280.0|Ballidu, Western Australia|2003-05-27T00:00:00.0000|
AU|BN2S|-27.3293|153.047699|8.0|Brisbande 2 Soft JUMP, Queensland|2009-01-01T00:00:00.0000|
AU|BRS|-27.39132|152.77398|580.0|BRS Brisbane Mt Nebo, QLD|2023-04-29T00:00:00.0000|
AU|BW1H|-20.004499|148.236099|63.0|Bowen Hard JUMP, Queensland|2012-08-01T00:00:00.0000|
AU|BW2S|-19.9984|148.223206|7.0|BOWEN SOFT JUMP QUEENSLAND|2012-08-02T00:00:00.0000|
AU|CARL|-31.9835|115.926697|2.0|Carlisle JUMP, WA|2009-08-02T00:00:00.0000|
AU|CMSA|-31.5375|145.691605|220.0|Cobar, NSW|2001-06-26T00:00:00.0000|
AU|CN1H|-16.910999|145.710602|149.0|Cairns 1 Hard JUMP, Queensland|2012-01-01T00:00:00.0000|
AU|CN2S|-17.0215|145.723801|56.0|Cairns 2 Soft JUMP, Queensland|2012-01-01T00:00:00.0000|
AU|CNB|-35.314999|149.363297|853.0|Canberra, Kowen Forest|2020-06-24T01:00:00.0000|
AU|COEN|-13.9574|143.174896|285.4|Coen, Queensland|2003-06-14T00:00:00.0000|
AU|CORO|-41.452202|147.145004|0.0|Coronation Park JUMP, Tasmania|2009-11-20T00:00:00.0000|
AU|CTA|-20.0876|146.25|426.0|Charters Towers, Queensland|1994-10-20T00:00:00.0000|
AU|DLN|-34.723301|149.178894|565.0|Dalton Urban Monitoring, NSW|2013-02-01T00:00:00.0000|
AU|DPH|-12.4667|130.8423|45.0|Darwin Parliament House JUMP, Northern Territory|2009-01-01T00:00:00.0000|
AU|DRS|-12.4313|130.899307|44.0|Darwin Rock Store JUMP, Northern Territory|2009-01-01T00:00:00.0000|
AU|EIDS|-25.369101|151.081696|216.0|Eidsvold, QLD|2003-06-23T00:00:00.0000|
AU|FITZ|-18.0982|125.640297|110.0|Fitzroy Crossing|2001-04-19T00:00:00.0000|
AU|FORT|-30.779|128.059|165.0|Forrest, WA|1994-01-01T00:00:00.0000|
AU|GC2F|-27.912201|153.395798|12.0|Gold Coast 2 Fill JUMP, Queensland|2009-01-01T00:00:00.0000|
AU|GEXS|-38.200802|144.289993|10.0|Deakin UNI JUMP, GEELONG Victoria|2013-03-26T00:00:00.0000|
AU|GHSS|-34.919399|138.6017|42.0|Government House JUMP, SA|2009-01-01T00:00:00.0000|
AU|GIRL|-22.643|114.234001|111.0|Giralia, WA|1995-09-04T00:00:00.0000|
AU|GLAD|-40.982498|148.009995|0.0|Gladstone JUMP, Tasmania|2009-11-20T00:00:00.0000|
AU|GNGN|-31.35787|115.71467|20.0|Gingin GSWA|2022-03-25T00:00:00.0000|
AU|GVL|-37.621399|144.899002|185.0|Greenvale Resevoir, JUMP Victoria|2013-03-05T00:00:00.0000|
AU|HTT|-33.4306|138.9217|708.0|Hallett, South Australia|2009-07-01T00:00:00.0000|
AU|INKA|-27.740999|140.745605|112.0|Innamincka, South Australia|2013-06-21T00:00:00.0000|
AU|KDU|-12.6869|132.472702|46.0|Kakadu, NT|2008-11-27T00:00:00.0000|
AU|KELC|-35.979099|136.907806|60.0|Kangaroo Island|2018-06-11T00:00:00.0000|
AU|KLBR|-31.591499|117.754601|320.0|Kellerberrin, Western Australia|2003-05-29T00:00:00.0000|
AU|KLGGI|-30.283214|121.761033|385.0|Kalgoorlie Hampton Hill, WA, GSWA|2022-04-21T00:00:00.0000|
AU|KLGHH|-30.750014|121.752683|386.0|Kalgoorlie Hampton Hill, WA ,GSWA network|2022-04-20T00:00:00.0000|
AU|KMBL|-31.3669|121.8821|370.0|Kambalda, WA|2000-11-27T00:00:00.0000|
AU|KNRA|-15.6769|128.762802|126.0|Kununurra, WA|2008-08-21T00:00:00.0000|
AU|LCRK|-30.447201|138.216202|207.0|Leigh Creek,South Australia|2013-06-16T00:00:00.0000|
AU|LHI|-31.52|159.061295|73.7|Lord Howe Island|2007-07-08T00:00:00.0000|
AU|MABG|-34.0721|150.7601|132.0|Mount Annan Botanical Gardens|2016-08-17T00:00:00.0000|
AU|MANU|-2.0432|147.366196|141.5|Manus Island, Papua New Guinea|2009-05-26T00:00:00.0000|
AU|MAW|-67.603996|62.870998|12.0|Mawson, Antarctica|2003-01-31T00:00:00.0000|
AU|MCQ|-54.4983|158.9403|14.0|Macquarie Island|2004-06-28T00:00:00.0000|
AU|MEEK|-26.638|118.614998|530.0|Meekatharra, Western Australia|2003-06-25T00:00:00.0000|
AU|MGBR|-37.726299|140.5728|186.0|Mount Gambier SA|2018-06-12T00:00:00.0000|
AU|MGCD|-33.2096|151.1092|285.0|ACT|1996-12-10T00:00:00.0000|
AU|MILA|-37.0547|149.155|785.0|Mila, NSW|2006-04-11T00:00:00.0000|
AU|MLBS|-37.82915|144.89437|9.0|Scienceworks Melbourne Urban Monitoring|2013-03-01T00:00:00.0000|
AU|MOO|-42.4417|147.190308|325.0|Moorlands, Tasmania|2005-05-13T00:00:00.0000|
AU|MORW|-29.0683|116.038803|300.0|Morawa, Western Australia|2003-05-26T00:00:00.0000|
AU|MTKN|-31.9333|115.773697|57.0|Mount Kenneth Urban Monitoring, WA|2009-06-27T00:00:00.0000|
AU|MTN|-12.8436|131.132706|137.39999389648438|Manton Dam, Northern Territory|2006-08-11T00:00:00.0000|
AU|MTSU|-18.148199|144.319504|460.0|Mount Surprise, QLD|2002-11-06T00:00:00.0000|
AU|MULG|-30.281799|134.058502|254.7|Mulgathing, South Australia|2013-05-28T00:00:00.0000|
AU|MUN|-31.9783|116.212|216.0|Mundaring, Western Australia|2001-05-31T00:00:00.0000|
AU|NAPP|-33.1828|138.147797|181.0|Napperby JUMP, South Australia|2009-01-01T00:00:00.0000|
AU|NFK|-29.043301|167.938904|203.0|Norfolk Island|2008-05-20T00:00:00.0000|
AU|NIUE|-19.0763|-169.9272|108.8|Niue Island, Niue|2007-06-21T00:00:00.0000|
AU|NTLH|-32.8983|151.703003|64.0|Newcastle Hard Rock JUMP, New South Wales|2012-09-25T00:00:00.0000|
AU|NTLS|-32.931999|151.762497|13.0|Newcastle Soft JUMP, New South Wales|2010-09-10T00:00:00.0000|
AU|NWAO|-32.9277|117.239|265.0|Narrogin, Western Australia|1994-01-01T00:00:00.0000|
AU|OKDL|-34.0707|150.4805|508.0|Oakdale, Sydney, NSW|2017-02-17T00:00:00.0000|
AU|OOD|-27.794399|135.688004|162.2|Oodnadatta, South Australia|2013-05-24T00:00:00.0000|
AU|PHB|-35.306999|149.1241|609.0|Parliment House Basement - Canberra|2015-12-16T00:00:00.0000|
AU|PSA00|-21.5725|119.845802|305.0|Pilbara Seismic Array Element A0|2011-01-01T00:00:00.0000|
AU|PSAA1|-21.576689|119.836227|325.0|Pilbara Seismic Array Element A1|2011-01-01T00:00:00.0000|
AU|PSAA2|-21.562828|119.846695|330.0|Pilbara Seismic Array Element A2|2011-01-01T00:00:00.0000|
AU|PSAA3|-21.578085|119.854874|315.0|Pilbara Seismic Array Element A3|2011-01-01T00:00:00.0000|
AU|PSAB1|-21.568909|119.821869|317.0|Pilbara Seismic Array Element B1|2011-01-01T00:00:00.0000|
AU|PSAB2|-21.55485|119.861053|302.0|Pilbara Seismic Array Element B2|2011-01-01T00:00:00.0000|
AU|PSAB3|-21.593241|119.854675|327.0|Pilbara Seismic Array Element B3|2011-01-01T00:00:00.0000|
AU|PSAC1|-21.533709|119.809319|303.0|Pilbara Seismic Array Element C1|2011-01-01T00:00:00.0000|
AU|PSAC2|-21.562519|119.900436|330.0|Pilbara Seismic Array Element C2|2011-01-01T00:00:00.0000|
AU|PSAC3|-21.621359|119.827744|352.0|Pilbara Seismic Array Element C3|2011-01-01T00:00:00.0000|
AU|PSAD1|-21.455038|119.830154|280.0|Pilbara Seismic Array Element D1|2011-01-01T00:00:00.0000|
AU|PSAD2|-21.61713|119.962402|366.0|Pilbara Seismic Array Element D2|2011-01-01T00:00:00.0000|
AU|PSAD3|-21.642984|119.779861|327.0|Pilbara Seismic Array Element D3|2011-01-01T00:00:00.0000|
AU|PTPS|-33.172501|137.994293|9.0|Port Pirie JUMP, SA|2009-01-01T00:00:00.0000|
AU|QIS|-20.557699|139.605194|450.0|Mount Isa, Qld|2005-02-06T00:00:00.0000|
AU|QLP|-26.5837|144.235001|210.0|Quilpie, QLD|2003-11-13T00:00:00.0000|
AU|RABL|-4.1912|152.163696|277.0|Rabaul, Papua New Guinea|2009-04-26T00:00:00.0000|
AU|RIV|-33.829399|151.158295|25.0|St Ignatius College, Riverview, Sydney|2004-11-09T00:00:00.0000|
AU|RK1H|-23.3876|150.493896|66.0|Rockhampton 1 Hard Rock JUMP, QLD|2009-01-13T00:00:00.0000|
AU|RK2S|-23.3102|150.521606|36.0|Rockhampton 2 Soft Rock JUMP, QLD|2008-12-10T00:00:00.0000|
AU|RKGY|-34.6094|116.9773|30.0|Rocky Gully, WA|1999-09-27T00:00:00.0000|
AU|RMQ|-26.489|148.755005|360.0|Roma, QLD|2004-11-22T21:00:00.0000|
AU|SDAN|-34.5073|139.337997|585.0|Sedan SA|2018-06-10T00:00:00.0000|
AU|STKA|-31.8757|141.596405|230.0|Stephens Creek, NSW|1994-03-29T00:00:00.0000|
AU|SYDS|-33.9297|151.2243|27.0|Sydney Soft JUMP, NSW|2010-04-30T00:00:00.0000|
AU|TOO|-37.5714|145.490601|604.0|Toolangi, VIC|2003-06-25T00:00:00.0000|
AU|TROP|-29.2151|124.4794|343.0|GSWA station|2023-02-09T00:00:00.0000|
AU|TV1H|-19.2614|146.795395|65.0|Townsville 1 Hard JUMP, Queensland|2009-01-01T00:00:00.0000|
AU|TW1H|-27.544201|151.972|730.0|Toowoomba 1 Hard Rock Urban Monitoring, QLD|2009-01-01T00:00:00.0000|
AU|TWOA|-35.0313|138.5793|168.0|Flinders University, Adelaide Urban Monitoring Site.|2009-06-27T00:00:00.0000|
AU|WB0|-19.767099|134.3927|392.0|Warramunga Array, NT|2004-01-19T00:00:00.0000|
AU|WB1|-19.959444|134.34642|393.5|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB10|-19.767141|134.392838|362.1|Warramunga, NT|2013-08-26T00:00:00.0000|
AU|WB2|-19.942753|134.35112|388.0|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB3|-19.923019|134.355453|384.2|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB4|-19.903646|134.358932|380.6|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB5|-19.878218|134.366196|370.9|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB6|-19.854958|134.367172|364.8|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB7|-19.840809|134.379456|353.2|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB8|-19.813942|134.380783|356.1|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WB9|-19.791389|134.383972|360.0|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WC1|-19.924335|134.33905|392.0|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WC2|-19.925379|134.365448|375.0|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WC3|-19.958742|134.371933|382.1|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WC4|-19.961927|134.339737|387.5|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WOLH|-34.407|150.874|91.0|Wollongong Hard Rock, NSW|2011-03-23T00:00:00.0000|
AU|WR0|-19.9597|134.540405|375.0|Warramunga Array, NT|2004-01-19T00:00:00.0000|
AU|WR1|-19.942589|134.339508|388.8|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR10|-19.959661|134.540527|353.0|Warramunga, NT|2013-08-26T00:00:00.0000|
AU|WR2|-19.946861|134.362381|385.4|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR3|-19.948503|134.386917|376.5|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR4|-19.950317|134.406616|374.4|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR5|-19.952171|134.430374|364.2|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR6|-19.954227|134.453049|356.5|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR7|-19.955193|134.476013|354.8|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR8|-19.955793|134.500504|367.1|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WR9|-19.957653|134.514923|360.2|Warramunga Array, Australia|1999-07-01T00:00:00.0000|
AU|WRKA|-25.0375|128.296097|622.0|Warrakurna, Western Australia|2009-04-26T00:00:00.0000|
AU|WTPK|-34.2217|150.6389|199.0|Wilton Park, Sydney, NSW|2016-07-07T00:00:00.0000|
AU|XMI|-10.4501|105.6884|252.0|Christmas Island Airport|2007-11-19T00:00:00.0000|
AU|XMIS|-10.4807|105.652|210.0|Christmas Island Grants Well|2008-07-29T00:00:00.0000|
AU|YAPP|-31.866301|138.311905|267.0|Yappala Station, SA|2018-06-23T00:00:00.0000|
AU|YARR|-33.6174|150.6877|19.0|Yarramundi, Sydney, NSW|2016-11-29T00:00:00.0000|
AU|YNG|-34.298|148.3963|460.0|Young, NSW|2004-04-16T00:00:00.0000|
AV|ACH|58.21|-155.3281|960.0|Angle Creek Headwaters, Katmai, Alaska|1996-07-24T00:00:00.0000|
AV|ADAG|51.98004|-176.60023|293.0|Mount Adagdak, Regional Station, Alaska|1999-09-15T00:00:00.0000|
AV|AHB|54.115339|-165.8161|411.0|Akutan Harbor, Akutan Volcano, Alaska|1996-07-24T00:00:00.0000|
AV|AKBB|54.0975|-165.9338|310.0|Akutan Broad Bright, Akutan Volcano, Alaska|2005-07-05T00:00:00.0000|
AV|AKGG|54.1979|-165.9936|326.0|Akutan Green Grass, Akutan Volcano, Alaska|2003-06-27T00:00:00.0000|
AV|AKHS|54.1533|-165.8868|553.0|Akutan Hot Springs Bay, Akutan Volcano, Alaska|2018-08-08T00:00:00.0000|
AV|AKLV|54.162633|-165.95563|528.0|Akutan Long Valley, Akutan Volcano, Alaska|2003-07-02T00:00:00.0000|
AV|AKMO|54.0903|-166.0126|277.0|Akutan Morgan, Akutan Volcano, Alaska|2003-06-25T00:00:00.0000|
AV|AKRB|54.1292|-166.0708|334.0|Akutan Reef Bight, Akutan Volcano, Alaska|2003-06-29T00:00:00.0000|
AV|AKS|54.11047|-165.69691|219.5|Akutan Strait, Akutan Volcano, Alaska|1996-07-24T00:00:00.0000|
AV|AKV|54.12591|-165.96234|905.0|Akutan Volcano, Akutan Volcano, Alaska|1996-07-24T00:00:00.0000|
AV|AMKA|51.3784|179.3019|116.0|Amchitka Island, Regional Station, Alaska|2005-10-14T00:00:00.0000|
AV|ANCK|58.198743|-155.4955|865.0|Angle Creek, Katmai Volcanic Cluster, Alaska|1996-07-25T00:00:00.0000|
AV|ANNQ|56.932754|-158.113103|371.0|Aniakchak Nanwaq, Alaska|2022-07-27T00:00:00.0000|
AV|ANNW|56.9656|-158.217|816.0|Aniakchak North West, Alaska|1997-07-18T00:00:00.0000|
AV|ANPB|56.80157|-158.28265|662.0|Aniakchak Plenty Bear, Alaska|1997-07-18T00:00:00.0000|
AV|ANPK|56.8409|-158.1283|972.0|Aniakchak Peak, Alaska|1997-06-30T00:00:00.0000|
AV|ANRM|56.8962|-158.2337|1037.0|Aniakchak Rim, Alaska|2022-07-27T00:00:00.0000|
AV|ANVM|56.8858|-158.17509|591.3|Aniakchak Vent Mountain, Alaska|2022-07-31T00:00:00.0000|
AV|AU22|59.370595|-153.35506|105.0|Augustine Mound, Augustine Volcano, Alaska|2005-11-01T00:00:00.0000|
AV|AUCH|59.3626|-153.4447|916.0|Augustine Cone H, Augustine Volcano, Alaska|2013-08-20T00:00:00.0000|
AV|AUJA|59.33956|-153.42258|376.0|Augustine Junction, Augustine Volcano, Alaska|2013-08-20T00:00:00.0000|
AV|AUJK|59.34593|-153.41057|359.0|Augustine Juergen Kienle, Augustine Volcano, Alaska|2011-08-12T00:00:00.0000|
AV|AUL|59.38218|-153.43765|327.0|Lava Flow, Augustine Volcano, Alaska|1997-08-27T00:00:00.0000|
AV|AULG|59.3773|-153.5193|18.0|Augustine Lagoon, Augustine Volcano, Alaska|2018-07-02T00:00:00.0000|
AV|AUNO|59.403992|-153.451444|30.5|Augustine North, Augustine Volcano, Alaska|2018-09-02T00:00:00.0000|
AV|AUSB|59.333|-153.4284|230.0|Augustine South Buttress, Augustine Volcano, Alaska|2015-08-29T00:00:00.0000|
AV|AUSS|59.358957|-153.431042|1211.0|Augustine Summit Station, Augustine Volcano, Alaska|2015-06-14T00:00:00.0000|
AV|AUW|59.369413|-153.47295|300.0|Augustine West, Augustine Volcano, Alaska|1988-04-01T00:00:00.0000|
AV|AUWS|59.35851|-153.46115|465.0|Augustine West Swell, Augustine Volcano, Alaska|2015-06-14T00:00:00.0000|
AV|BLDW|55.190907|-162.787687|239.0|Baldy Mountain West, Mount Dutton, Alaska|2022-08-12T00:00:00.0000|
AV|BOGO|53.9291|-168.0347|5.0|Bogoslof, Bogoslof Volcano, Alaska|2018-08-15T00:00:00.0000|
AV|BPPC|56.58428|-158.82578|856.8|Black Peak Purple Crater, Alaska|2022-08-21T00:00:00.0000|
AV|BRPK|54.6446|-163.74286|402.3|Brown Peak, Shishaldin Volcano, Alaska|1997-07-27T00:00:00.0000|
AV|CAHL|58.0518|-155.3036|807.0|Cahill, Katmai, Alaska|1996-07-25T00:00:00.0000|
AV|CEAP|52.0012|179.5758|244.0|Anvil Peak, Cerberus Volcano, Alaska|2005-09-17T00:00:00.0000|
AV|CEPE|51.96442|179.64735|339.2|Perret Ridge, Cerberus Volcano, Alaska|2005-09-17T00:00:00.0000|
AV|CERA|51.9058|179.6826|305.0|Ragged Top, Cerberus Volcano, Alaska|2005-09-26T00:00:00.0000|
AV|CERB|51.93023|179.62785|324.3|Cerberus Volcano, Cerberus Volcano, Alaska|2005-09-18T00:00:00.0000|
AV|CESW|51.8998|179.5613|238.0|Southwest, Cerberus Volcano, Alaska|2005-09-18T00:00:00.0000|
AV|CETU|51.96491|179.49217|317.3|Tuman Head, Cerberus Volcano, Alaska|2005-09-22T00:00:00.0000|
AV|CLCL|52.8827|-170.02417|353.6|Carlisle Island, Cleveland Volcano, Alaska|2022-09-13T00:00:00.0000|
AV|CLCO|52.7866|-169.7229|137.0|Concord Point, Cleveland Volcano, Alaska|2014-08-09T00:00:00.0000|
AV|CLES|52.8235|-169.8951|146.0|Cleveland East, Cleveland Volcano, Alaska|2014-07-25T00:00:00.0000|
AV|CLNE|52.842481|-169.922345|328.0|Cleveland Northeast, Cleveland Volcano, Alaska|2022-09-05T00:00:00.0000|
AV|CLSF|52.793592|-169.928134|121.0|Cleveland South Flank, Cleveland Volcano, Alaska|2022-09-19T00:00:00.0000|
AV|DEER|54.97127|-162.32437|392.3|Deer Island, Alaska|2020-08-24T00:00:00.0000|
AV|DOL|55.149621|-161.86472|453.0|Dolgoi Island, Mount Dutton, Alaska|1996-07-11T00:00:00.0000|
AV|DT1|55.10627|-162.28313|198.0|Dutton Round Hill, Mount Dutton, Alaska|1991-06-21T00:00:00.0000|
AV|DTN|55.1448|-162.259|396.0|Dutton Volcano, Alaska|1988-07-16T00:00:00.0000|
AV|EDCR|57.0717|-135.70076|636.0|Edgecumbe Crater Ridge, Edgecumbe Volcano, Alaska|2022-05-20T00:00:00.0000|
AV|EDES|57.04388|-135.70921|286.0|Edgecumbe East Side, Edgecumbe Volcano, Alaska|2023-08-21T00:00:00.0000|
AV|EDNW|57.063057|-135.783847|361.0|Edgecumbe Northwest Ridge, Edgecumbe Volcano, Alaska|2023-08-22T00:00:00.0000|
AV|EDSO|57.02826|-135.78761|227.0|Edgecumbe South, Edgecumbe Volcano, Alaska|2023-08-23T00:00:00.0000|
AV|ETKA|51.86187|-176.40565|248.0|Kagalaska Island, Regional Station, Alaska|1999-07-11T00:00:00.0000|
AV|GAEA|51.7819|-178.7488|326.0|East, Gareloi Volcano, Alaska|2003-08-30T00:00:00.0000|
AV|GAKI|51.5534|-178.814|99.0|Kavalga Island, Gareloi Volcano, Alaska|2003-09-01T00:00:00.0000|
AV|GALA|51.760629|-178.77365|313.0|Lava Point, Gareloi Volcano, Alaska|2003-08-30T00:00:00.0000|
AV|GANE|51.817787|-178.77859|300.0|Northeast, Gareloi Volcano, Alaska|2003-09-02T00:00:00.0000|
AV|GANO|51.8192|-178.8058|451.0|North, Gareloi Volcano, Alaska|2003-09-02T00:00:00.0000|
AV|GASW|51.777633|-178.856549|252.0|Southwest, Gareloi Volcano, Alaska|2003-08-30T00:00:00.0000|
AV|GSCK|52.011509|-176.151768|360.0|Cape Kiugilak, Great Sitkin Volcano, Alaska|1999-09-15T00:00:00.0000|
AV|GSIG|51.986385|-175.92501|409.0|Igitkin Island, Great Sitkin Volcano, Alaska|1999-09-03T00:00:00.0000|
AV|GSMY|52.043035|-176.056699|404.0|Middle Yoke Creek, Great Sitkin Volcano, Alaska|1999-09-03T00:00:00.0000|
AV|GSSP|52.09356|-176.17752|248.0|Saddle Point, Great Sitkin Volcano, Alaska|1999-09-15T00:00:00.0000|
AV|GSTD|52.055797|-176.144777|865.0|Triple Divide, Great Sitkin Volcano, Alaska|1999-09-03T00:00:00.0000|
AV|GSTR|52.094361|-176.05888|495.0|Teapot Rock, Great Sitkin Volcano, Alaska|1999-09-03T00:00:00.0000|
AV|HAG|55.31687|-161.90451|518.2|Hague Volcano, Pavlof Volcano, Alaska|1996-07-10T00:00:00.0000|
AV|ILCB|59.82231|-153.02322|712.0|Iliamna Chinitna Bay, Iliamna Volcano, Alaska|2020-07-28T00:00:00.0000|
AV|ILLG|60.06885|-152.97855|975.0|Iliamna Lateral Glacier, Iliamna Volcano, Alaska|2018-09-14T00:00:00.0000|
AV|ILNE|60.0573|-153.06354|1684.3|Iliamna Northeast, Iliamna Volcano, Alaska|2016-08-31T00:00:00.0000|
AV|ILS|59.957|-153.0703|1125.0|Iliamna South, Iliamna Volcano, Alaska|1996-08-28T00:00:00.0000|
AV|ILSW|59.9832|-153.1425|1318.0|Iliamna Southwest, Iliamna Volcano, Alaska|2015-08-13T00:00:00.0000|
